URLs,Subdirectories
https://leetcode.com/contest/leetcode-weekly-contest-57/,"['https:', '', 'leetcode.com', 'contest', 'leetcode-weekly-contest-57', '']"
https://leetcode.com/contest/weekly-contest-58/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-58', '']"
https://leetcode.com/contest/weekly-contest-59/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-59', '']"
https://leetcode.com/contest/weekly-contest-60/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-60', '']"
https://leetcode.com/contest/weekly-contest-61/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-61', '']"
https://leetcode.com/contest/weekly-contest-by-app-academy/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-by-app-academy', '']"
https://leetcode.com/contest/weekly-contest-63/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-63', '']"
https://leetcode.com/contest/weekly-contest-64/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-64', '']"
https://leetcode.com/contest/weekly-contest-65/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-65', '']"
https://leetcode.com/contest/weekly-contest-66/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-66', '']"
https://leetcode.com/contest/weekly-contest-67/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-67', '']"
https://leetcode.com/contest/weekly-contest-68/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-68', '']"
https://leetcode.com/contest/weekly-contest-69/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-69', '']"
https://leetcode.com/contest/weekly-contest-70/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-70', '']"
https://leetcode.com/contest/weekly-contest-71/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-71', '']"
https://leetcode.com/contest/weekly-contest-72/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-72', '']"
https://leetcode.com/contest/weekly-contest-73/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-73', '']"
https://leetcode.com/contest/weekly-contest-74/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-74', '']"
https://leetcode.com/contest/weekly-contest-75/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-75', '']"
https://leetcode.com/contest/weekly-contest-76/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-76', '']"
https://leetcode.com/contest/weekly-contest-77/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-77', '']"
https://leetcode.com/contest/weekly-contest-78/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-78', '']"
https://leetcode.com/contest/weekly-contest-79/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-79', '']"
https://leetcode.com/contest/weekly-contest-80/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-80', '']"
https://leetcode.com/contest/weekly-contest-81/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-81', '']"
https://leetcode.com/contest/weekly-contest-82/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-82', '']"
https://leetcode.com/contest/weekly-contest-83/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-83', '']"
https://leetcode.com/contest/weekly-contest-84/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-84', '']"
https://leetcode.com/contest/weekly-contest-85/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-85', '']"
https://leetcode.com/contest/weekly-contest-86/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-86', '']"
https://leetcode.com/contest/weekly-contest-87/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-87', '']"
https://leetcode.com/contest/weekly-contest-88/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-88', '']"
https://leetcode.com/contest/weekly-contest-89/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-89', '']"
https://leetcode.com/contest/weekly-contest-90/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-90', '']"
https://leetcode.com/contest/weekly-contest-91/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-91', '']"
https://leetcode.com/contest/weekly-contest-92/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-92', '']"
https://leetcode.com/contest/weekly-contest-93/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-93', '']"
https://leetcode.com/contest/weekly-contest-94/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-94', '']"
https://leetcode.com/contest/weekly-contest-95/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-95', '']"
https://leetcode.com/contest/weekly-contest-96/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-96', '']"
https://leetcode.com/contest/weekly-contest-97/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-97', '']"
https://leetcode.com/contest/weekly-contest-98/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-98', '']"
https://leetcode.com/contest/weekly-contest-99/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-99', '']"
https://leetcode.com/contest/weekly-contest-100/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-100', '']"
https://leetcode.com/contest/weekly-contest-101/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-101', '']"
https://leetcode.com/contest/weekly-contest-102/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-102', '']"
https://leetcode.com/contest/weekly-contest-103/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-103', '']"
https://leetcode.com/contest/weekly-contest-104/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-104', '']"
https://leetcode.com/contest/weekly-contest-105/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-105', '']"
https://leetcode.com/contest/weekly-contest-106/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-106', '']"
https://leetcode.com/contest/weekly-contest-107/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-107', '']"
https://leetcode.com/contest/weekly-contest-108/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-108', '']"
https://leetcode.com/contest/weekly-contest-109/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-109', '']"
https://leetcode.com/contest/weekly-contest-110/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-110', '']"
https://leetcode.com/contest/weekly-contest-111/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-111', '']"
https://leetcode.com/contest/weekly-contest-112/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-112', '']"
https://leetcode.com/contest/weekly-contest-113/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-113', '']"
https://leetcode.com/contest/weekly-contest-114/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-114', '']"
https://leetcode.com/contest/weekly-contest-115/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-115', '']"
https://leetcode.com/contest/weekly-contest-116/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-116', '']"
https://leetcode.com/contest/weekly-contest-117/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-117', '']"
https://leetcode.com/contest/weekly-contest-118/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-118', '']"
https://leetcode.com/contest/weekly-contest-119/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-119', '']"
https://leetcode.com/contest/weekly-contest-120/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-120', '']"
https://leetcode.com/contest/weekly-contest-121/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-121', '']"
https://leetcode.com/contest/weekly-contest-122/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-122', '']"
https://leetcode.com/contest/weekly-contest-123/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-123', '']"
https://leetcode.com/contest/weekly-contest-124/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-124', '']"
https://leetcode.com/contest/weekly-contest-125/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-125', '']"
https://leetcode.com/contest/weekly-contest-126/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-126', '']"
https://leetcode.com/contest/weekly-contest-127/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-127', '']"
https://leetcode.com/contest/weekly-contest-128/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-128', '']"
https://leetcode.com/contest/weekly-contest-129/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-129', '']"
https://leetcode.com/contest/weekly-contest-130/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-130', '']"
https://leetcode.com/contest/weekly-contest-131/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-131', '']"
https://leetcode.com/contest/weekly-contest-132/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-132', '']"
https://leetcode.com/contest/weekly-contest-133/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-133', '']"
https://leetcode.com/contest/weekly-contest-134/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-134', '']"
https://leetcode.com/contest/weekly-contest-135/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-135', '']"
https://leetcode.com/contest/weekly-contest-136/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-136', '']"
https://leetcode.com/contest/weekly-contest-137/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-137', '']"
https://leetcode.com/contest/weekly-contest-138/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-138', '']"
https://leetcode.com/contest/weekly-contest-139/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-139', '']"
https://leetcode.com/contest/biweekly-contest-1/,"['https:', '', 'leetcode.com', 'contest', 'biweekly-contest-1', '']"
https://leetcode.com/contest/weekly-contest-140/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-140', '']"
https://leetcode.com/contest/biweekly-contest-2/,"['https:', '', 'leetcode.com', 'contest', 'biweekly-contest-2', '']"
https://leetcode.com/contest/weekly-contest-141/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-141', '']"
https://leetcode.com/contest/weekly-contest-142/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-142', '']"
https://leetcode.com/contest/biweekly-contest-3/,"['https:', '', 'leetcode.com', 'contest', 'biweekly-contest-3', '']"
https://leetcode.com/contest/weekly-contest-143/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-143', '']"
https://leetcode.com/contest/weekly-contest-144/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-144', '']"
https://leetcode.com/contest/biweekly-contest-4/,"['https:', '', 'leetcode.com', 'contest', 'biweekly-contest-4', '']"
https://leetcode.com/contest/weekly-contest-145/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-145', '']"
https://leetcode.com/contest/weekly-contest-146/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-146', '']"
https://leetcode.com/contest/biweekly-contest-5/,"['https:', '', 'leetcode.com', 'contest', 'biweekly-contest-5', '']"
https://leetcode.com/contest/weekly-contest-147/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-147', '']"
https://leetcode.com/contest/weekly-contest-148/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-148', '']"
https://leetcode.com/contest/biweekly-contest-6/,"['https:', '', 'leetcode.com', 'contest', 'biweekly-contest-6', '']"
https://leetcode.com/contest/weekly-contest-149/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-149', '']"
https://leetcode.com/contest/weekly-contest-150/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-150', '']"
https://leetcode.com/contest/biweekly-contest-7/,"['https:', '', 'leetcode.com', 'contest', 'biweekly-contest-7', '']"
https://leetcode.com/contest/weekly-contest-151/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-151', '']"
https://leetcode.com/contest/weekly-contest-152/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-152', '']"
https://leetcode.com/contest/biweekly-contest-8/,"['https:', '', 'leetcode.com', 'contest', 'biweekly-contest-8', '']"
https://leetcode.com/contest/weekly-contest-153/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-153', '']"
https://leetcode.com/contest/weekly-contest-154/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-154', '']"
https://leetcode.com/contest/biweekly-contest-9/,"['https:', '', 'leetcode.com', 'contest', 'biweekly-contest-9', '']"
https://leetcode.com/contest/weekly-contest-155/,"['https:', '', 'leetcode.com', 'contest', 'weekly-contest-155', '']"
