URLs,Subdirectories
https://leetcode.com/problemset/algorithms/,"['https:', '', 'leetcode.com', 'problemset', 'algorithms', '']"
https://leetcode.com/problemset/database/,"['https:', '', 'leetcode.com', 'problemset', 'database', '']"
https://leetcode.com/problemset/shell/,"['https:', '', 'leetcode.com', 'problemset', 'shell', '']"
